DateTime,Tweet Id,Tweet,Username,Location,content_indo
2020-03-16 14:50:24+00:00,1.239564678721753e+18,"@null Ridwan Kamil dan Istrinya Negatif Virus Corona Gubernur Jawa Barat, Ridwan Kamil  https://t.co/HUkwtxQyr5",Estr0gen,,ridwan kamil istri negatif virus corona gubernur jawa barat ridwan kamil
2022-04-22 10:35:18+00:00,1.5174519738929357e+18,"Dapat Penghargaan dari Ridwan Kamil, Inilah Sosok Suniah yang Bangun Yayasan Sedekah Rombongan Bagi Warga yang Sakit

 https://t.co/NdFRFi28E7",redaksikarawan1,"Karawang, Jawa Barat",harga ridwan kamil sosok suniah bangun yayasan sedekah rombong warga sakit
2022-12-12 00:00:56+00:00,1.6020910930964234e+18,@HusinShihab @ridwankamil Halah ridwan kamil palingbmanggut manggut doang sambil megang dagu. Yg penting dapur tetep ngebul. Dibawah mau ada apa biar bawahan yg urus. 11 12 sama anies sih cara kerjanya.,SezginNilifer,"Kota Yogyakarta, Yogyakarta",alah ridwan kamil palingbmanggut manggut doang pegang dagu dapur ngebul biar urus anies sih kerja
2021-05-11 10:30:24+00:00,1.3920645408760422e+18,@ridwankamil Abi damelna teu acan sataun jd teu kenging thr pak:(,itsking,,abi damelna tau acan sataun tau kenging tunjang raya
2019-07-17 09:24:43+00:00,1.1514224687723356e+18,@humasjabar @ridwankamil @bimatarungjabar @bappedajabar Mangga dicek sepanjang jln perbatasan desa sukadana-sawahdadap kec.cimanggung Kab.Sumedang @bimatarungjabar @bappedajabar nuhun respona @humasjabar ð cc: @ridwankamil,agiLgieL,Bandung,mangga cek jalan batas desa sukadana sawahdadap camat cimanggung kabupaten sumedang terima kasih respona cc
2018-12-04 07:33:06+00:00,1.069857110962266e+18,"@ridwankamil mhn mf pa gub Ridwankamil .ini jln di tengah bdg tdk terurus/terlantar , dkt stasiun lama bdg..tgjwb siapa kah ya pa gub.. https://t.co/QuHbTgxfnh",angkringan_jo,,mhn maaf gubernur ridwan kamil jalan bandung urus lantar stasiun bandung tgjwb kah ya gubernur
2021-07-12 01:36:09+00:00,1.4143981421711565e+18,"Gubernur Jawa Barat Ridwan Kamil bersama Forkopimda Jabar menjatuhkan sanksi terhadap dua pabrik tekstil di Kota Bandung
https://t.co/09RhHgS6hu https://t.co/EKdyMP7cFI",TekstilPost,,gubernur jawa barat ridwan kamil forum koordinasi pimpin daerah jabar jatuh sanksi hadap pabrik tekstil kota bandung
2022-12-14 15:29:21+00:00,1.6030495102420746e+18,"Kamis besok, (15/12/2022) Gubernur Jawa Barat Ridwan Kamil Akan Berkunjung ke Depok membuka Pekan Kebudayaan Daerah Tingkat Provinsi Jawa Barat https://t.co/m4lAsJUPgi",smndepokbogor,,kamis besok gubernur jawa barat ridwan kamil kunjung depok buka pekan budaya daerah tingkat provinsi jawa barat
2020-02-07 12:58:03+00:00,1.2257656671245476e+18,"Pak Gubernur Jawa barat masih ingat kan Kasus Mako brimob,Polisi di bunuh sama Iblis Teroris yg meninggalkan Anak2 Yatim dan Istrinya sedang mengandung...? @ridwankamil https://t.co/tcA4ZAEMNu",GagakNeww2,,gubernur jawa barat markas komando brigade mobil polisi bunuh iblis teroris tinggal anak yatim istri kandung
2022-03-02 01:47:35+00:00,1.4988373898751836e+18,Sukses Insya Allah ...Kang @ridwankamil akan membuat Indonesia bangga dngn trlaksananya acara G20 di Jawa Barat kali ini. https://t.co/t4I6BOc5RN,fachruroz1,,sukses insya allah kang indonesia bangga trlaksananya acara jawa barat kali
2020-08-21 14:26:33+00:00,1.2968159610523443e+18,"Tim Gugus Tugas Percepatan Penanggulangan COVID-19 Jawa Barat (Jabar) --selanjutnya ditulis Gugus Tugas Jabar-- akan menggelar operasi penegakan kedisiplinan menggunakan masker di objek wisata Pantai Pangandaran
#ridwankamil #pangandaran #jabarterbaiktanganicovid  #jabarjuara https://t.co/ETsUxrGnDK",fachruroz1,,tim gugus tugas cepat tanggulang covid jawa barat jabar tulis gugus tugas jabar gelar operasi tega disiplin masker objek wisata pantai pangandaran
2022-11-21 19:19:14+00:00,1.59477244389768e+18,"@ridwankamil pak tolong mampir juga ke daerah cugenang, di desa sarampad lumyan parah"" pak, rumah ku disana ancur rata banget, akses jalan lumayan susah karena jalan nya keputus sebagian, tolong banget ya pakðð»ð¥º",rutoomine_,,tolong mampir daerah cugenang desa sarampad lumyan parah rumah ku hancur banget akses jalan lumayan susah jalan nya putus tolong banget ya
2019-09-02 15:14:59+00:00,1.1685428460281364e+18,@changbkim @KCC_Indonesia @korembindonesia @KTOJakarta @Menlu_RI @UmarHad73314840 @BDGHansamo @SahabatKorea @Triawan @ridwankamil Tapi persyaratan visa nya mhn dipermudah dong pak spt visa ke Inggris/Jepang,kosumantri,,syarat visa nya mhn mudah surat pemberitahuan visa inggris jepang
2019-04-02 01:54:55+00:00,1.1128961588991672e+18,"Gubernur Jawa Barat Ridwan Kamil terus mempersiapkan dua daerah di Jabar sebagai Kawasan Ekonomi Khusus (KEK). Dua daerah itu yakni kawasan agrowisata Cikidang, Kabupaten Sukabumi dan Pangandaran. #MenparKebutPariwisataJabar",qqfirdaoes,"Natuna, Kepulauan Riau",gubernur jawa barat ridwan kamil daerah jabar kawasan ekonomi khusus kayak daerah kawasan agrowisata cikidang kabupaten sukabumi pangandaran
2018-06-28 05:56:29+00:00,1.0122131261109288e+18,@dedeyusuf_1 @ridwankamil @bekerjamelayani @DediMulyadi71 Abang Jek @Deddy_Mizwar_ banyak pemirsa menyukai lakonmu dalam senetron tapi sosokmu di ranah politik masih butuh waktu yang panjang untuk bisa terpilih dalam kontes apa pun. Berbuatlah sesuatu dengan mengharapkan redho Allah tanpa mencari pujian makhluk,latif_alief,,abang jek pirsa suka lakon senetron sosok ranah politik butuh pilih kontes harap rida allah cari puji makhluk
2019-05-31 21:15:03+00:00,1.1345689988325007e+18,"Gpp Pak @ridwankamil, itu artinya panjenengan udah masuk radar sbg pengganti Pak @jokowi, yaitu berprestasi dan kerja nyata, sehingga harus dideligimitasi dgn hoax aneh2. Udah kena hoax syi'ah kan? Nah tinggal hoax PKI, antek asing dan antek China. Ditunggu aja ððð https://t.co/jdwxbCpUip",swdevbali,Yogyakarta,arti panjenengan masuk radar ganti prestasi kerja nyata dideligimitasi hoaks aneh kena hoaks syiah ah tinggal hoaks partai komunis indonesia antek asing antek cina tunggu
2022-12-16 05:52:14+00:00,1.6036290511132672e+18,"@sigitwid @ridwankamil Kayanya mereka walkot dan gub kecewa karena rencana bangun masjid jadi ketunda, anggaran gak jadi cair ..",jangandiadukya,,wali kota gubernur kecewa rencana bangun masjid tunda anggar cair
2020-04-29 06:17:47+00:00,1.2553807427182674e+18,"@sandiuno @detikcom @KemensosRI @perekonomianri @ridwankamil @NajwaShihab @ganjarpranowo Tidak ada info untuk bansos para perantau di Jakarta Barat jelambar kah ya Allah ?
Di Tv byk sekali memperbincangkan bansos ? Nyatanya tak ada sama sekali ð­ð­ð­ RT pun tak ada komunikasi sama sekali.",swulanda20,,info bansos rantau jakarta barat jambar kah ya allah televisi bincang bansos nyata komunikasi
2018-09-26 00:02:38+00:00,1.044738984394412e+18,@Bali_Football Gua kira hbs Pak Imam Nahrawi atau Ridwan Kamil bkalan gilirannya beliau eh ternyta jam segitu baru dpt dan gua sampek ketiduran mungkin biar gak ada yg bully kali ya wkwkwk,boss_redi,,gue habis imam nahrawi ridwan kamil gilir beliau eh nyata jam gue tidur biar bully kali ya wkwk
2022-11-18 16:11:37+00:00,1.5936380656960266e+18,"@salmandoang @disdik_bandung @RESTABES_BDG @disdik_bandung @disdik_jabar @ridwankamil kasus bullying yang seperti ini memang sering terjadi, banyak sekali anak"" yg hanya jadikan lelucon. Tp jika ini dibiarkan akan berdampak buruk, dan kasihan juga korban karna akan berdampak pada mentalnya",maelk67,,bullying anak lelucon biar dampak buruk kasihan korban dampak mental
2022-10-05 04:54:55+00:00,1.5775227028473364e+18,"Gubernur Jawa Barat Ridwan Kamil Gubernur Meninjau Jembatan Gantung*
Lokasi: Rumpin Kab. Bogor, 2 Oktober 2022 (yogi prayoga Dokpim Jabar) https://t.co/E9I5efxmNY",JohnShe88,,gubernur jawa barat ridwan kamil gubernur tinjau jembatan gantung lokasi rumpin kabupaten bogor oktober yogi prayoga dokpim jabar
2020-10-05 17:09:01+00:00,1.313164303034278e+18,"Gubernur Jawa Barat @RidwanKamil mengukuhkan Komite Kebijakan Penanganan COVID-19 dan Pemulihan Ekonomi Provinsi Jawa Barat, Gugus Tugas Percepatan Penanggulangan COVID-19 Jabar jadi tidak berlaku.

#pplhiupdate #pplhiupdate_2020  #FordamJabarJuara #RKjabarjuara 
@HumasJabarPIE https://t.co/WC58YNLAjY",DedeKusnadi23,,gubernur jawa barat kukuh komite bijak tangan covid pulih ekonomi provinsi jawa barat gugus tugas cepat tanggulang covid jabar laku
2022-02-23 08:23:34+00:00,1.4964003278554604e+18,Harus memang. Keilmuan beliau mengangkat martabat jawa barat sih @ridwankamil gagasan bagus kang https://t.co/onxGKUZQ1G,BayuGustian6,,ilmu beliau angkat martabat jawa barat sih gagas bagus kang
2020-02-19 17:03:20+00:00,1.2301760510340915e+18,"@winiwiliy tida pernah salah suka sama pak ridwan kamil,lucu bat, kekinian emng gubernur jaman jigeum banget lah kalo kata pak rk mah wkwkð­ðð»",loliythaa,,salah suka ridwan kamil lucu banget gubernur jaman jigeum banget rk wkwk
2021-11-15 00:08:40+00:00,1.460036995871175e+18,assalaamu'alaikum @OdedMD @ridwankamil selamat pagi pemimpinku .. ini d pasar Rametuk Binong Jati Kota Bandung https://t.co/nEvDQKstad,anto_riyadi,bandung,assalaamu alaikum selamat pagi pimpin pasar rametuk bong jati kota bandung
2020-05-02 23:31:00+00:00,1.256727922045358e+18,@PRFMnews @ganjarpranowo Mang Oded Jeung kang @ridwankamil kumaha ieu bantuan diwilayahnya diintervensi kieu? Teu era?,nasoed,,mang oded jeung kang ih bantu wilayah intervensi tau era
2021-11-17 08:09:39+00:00,1.460882815696851e+18,"Nenek gue ampe ke tengah jalan anjir saking pengen liat kang emil ð pas curhat sama nenek yang di dago ""atuh kang emil mah osok liat nin, da ibunya temen nin ngaji"" duarrrr perbedaan org cimahi sama org bandung",dipslo,,nenek gue jalan anjir saking lihat kang emil pas curhat nenek dago atuh kang emil osok lihat nin teman nin aji duarrrr beda orang cimahi orang bandung
2018-11-26 03:55:36+00:00,1.0669032688135292e+18,"Ku bilang juga apa kan, si panglima santri ini ternyata tersangka korupsi. ð
Suka ridwan kamil nya, tapi big NO buat wakilnya. Pertolongan Allah itu selalu ada, alhamduliLlaah.",how2lvmyself1st,,ku bilang sih panglima santri nyata sangka korupsi suka ridwan kamil nya no wakil tolong allah alhamdulillah
2022-05-29 16:22:02+00:00,1.5309475844196923e+18,@roezal99 semoga sehat selalu Bpk ridwan kamil dan sabar dalam menghadapi ujian dari Allah SWT. dan tetep fokus menjalankan tugas rakyat Jawa Barat. Dan semoga cepat ketemu putranya.,muhamad48941549,,moga sehat ridwan kamil sabar hadap uji allah subhanahu wa taala fokus jalan tugas rakyat jawa barat moga cepat ketemu putra
2022-06-06 07:07:50+00:00,1.5337072182178857e+18,@cakimiNOW @ridwankamil Smoga  eril  mendapat  tempat  yg  paling  terhormat  di  sisi  alloh  swt.... Amiiiiin,BangjunGerindra,,moga eril hormat sisi allah subhanahu wa taala amin
2019-05-17 09:40:09+00:00,1.1293206914702254e+18,"@ridwankamil Perhatikan keinginan Rakyat ... Bpk @ridwankamil kan di pilih oleh Rakyat.
Perhatikan masyarakat Jawa barat.
#KembalikanKedaulatanRakyat 
#KembalikanKedaulatanRakyat",Sudarma52484547,,perhati rakyat pilih rakyat perhati masyarakat jawa barat
2022-11-23 00:34:39+00:00,1.5952142077455483e+18,"@ridwankamil Justru karena mereka bego, tolol, gak paham,, makanya melakukan hal seperti itu,, jika mereka teredukasi,,. mereka tau ada batasan Saat bercanda,, ada hal yg tidak pantas di bercandakan,, orang dgn ganguan jiwa tetap manusia yg perlu perlakukan layak.",MohHabibi20,,bego tolol paham laku edukasi tau batas canda canda orang ganguan jiwa manusia laku layak
2020-08-31 02:04:52+00:00,1.3002531912635924e+18,Pak @ridwankamil tolong dong intruksikan pemilik toko (terutama yang besar) se - Jawa Barat untuk menyediakan parkiran sepeda.,Iannashar,,tolong intruksikan milik toko utama jawa barat sedia parkir sepeda
2022-12-18 14:46:41+00:00,1.604488324038611e+18,"@ridwankamil Yang penting juga aplikasi pengaduan warga, Kang. Yang beneran didengar dan direspon dengan cepat dan baikðð¼. 

Butuh untuk lapor trotoar rusak, lampu jalan mati, pak ogah bikin macet, banjir dll dll.",feetre,,aplikasi adu warga kang dengar direspon cepat butuh lapor trotoar rusak lampu jalan mati ogah bikin macet banjir
2019-01-20 05:01:37+00:00,1.086851218503127e+18,@dtzie @safrudi53158735 @alkirsik_rahman @detikcom @ridwankamil Klo g bnr msa hrus bls budi ... sy org jatim tp salut sm pk ridwan kamil .. dia memilih jln yg bnar .. tdk sperti kemauan kampret,Syono97078971,,balas budi orang jawa timur salut ridwan kamil pilih jalan bnar kampret
2020-09-07 02:40:18+00:00,1.30279882155921e+18,"@ridwankamil SARAN UTK NAIKAN PNGHASILAN PETANI &amp; PTERNAK ,MATA RANTAI DISTRIBUSI HRS DIBABAT
PNGHASIL JUAL LSNG K PEMAKAI DLM WADAH FARMERS MARKET KAYAK DI USA,AD DITIAP IBU KOTA  PRVO",Effendi1943,Bandung,saran pnghasilan tani amp pternak mata rantai distribusi babat pnghasil jual langsung k pakai wadah farmers market kayak united state of america kota prvo
2022-06-03 08:05:01+00:00,1.532634444053373e+18,"@ata_lia Turut mendoakan yg terbaik buat ananda eril,saya mengerti sekali perasaan keluarga,krn saya pun baru kehilangan suami tercinta secara mendadak,sakit sekali kehilangan org tercinta,semoga kel diberi kekuatan ðð»ð¹@ata_lia @ridwankamil",elsye_rotz,"Jakarta Selatan, DKI Jakarta",doa ananda eril erti asa keluarga hilang suami cinta dadak sakit hilang orang cinta moga keluarga kuat
2022-11-27 11:23:07+00:00,1.59682695113805e+18,"@ridwankamil Tangkep aja oknumnya pak @ridwankamil karena negeri ini tinggi akan budaya toleransi!, kalo memang mau negeri damai segera dibereskan dan dibersihkan oknum"" seperti ini.. karena kejadian terjadi di wilayah bapak @ridwankamil .. kami mendukungmu pak! Trimakasih..",Komarudin1622,,tangkap oknum negeri budaya toleransi negeri damai beres bersih oknum wilayah dukung terima kasih
2022-05-19 01:55:46+00:00,1.5271057031224566e+18,Gubernur Jawa Barat Ridwan Kamil bicara soal Ainun Najib yang disebut-sebutÂ Presâ¦ https://t.co/xlDcWF9T7x,TRENdotNEWS,,gubernur jawa barat ridwan kamil bicara ainun najib pres
2022-06-03 09:15:54+00:00,1.5326522827432591e+18,"dengan di keluarkan nya pernyataan resmi dari keluarga ananda Eril, duka yang teramat dalam ð¥² selamat jalan Eril, Allah menempatkanmu di sisi Nya yang maha mulia, dan buat keluarga pak RK @ridwankamil smga di berikan kesabaran &amp; keikhlasanð¢ð Aamiin yaa Rabb #Eril #RestInPeace",HeniSunari,cijantung ~ jakarta timur,nya nyata resmi keluarga ananda eril duka selamat jalan eril allah sisi nya maha mulia keluarga rk moga ikan sabar amp ikhlas amin ya rabi
2022-01-21 13:16:36+00:00,1.484515272015098e+18,"@_BulukLupa_ @aryabiput @ridwankamil Mang,eta akun arya akun karek lahir 2021 trs timeline meni ngeri, bubarkan pks.. ih sieun abi mah..",EgaMahakarya,Bandung,mang eta akun arya akun karek lahir lini meni ngeri bubar partai adil sejahtera ih sieun abi
2022-02-03 04:16:28+00:00,1.4890903837958758e+18,@iwanfals yg melanjutkan program pk jokowi cuma  pak ganjar. kalo ridwan kamil sdh terafiliasi dengan para kadrun karna jawa barat banyak kadrun,dersikmerarki,,program jokowi ganjar ridwan kamil afiliasi kadrun jawa barat kadrun
2018-10-23 09:25:09+00:00,1.0546650179607552e+18,"@ridwankamil Usut tuntas, krn spt nya ini skenario yg dirakit, u/ bikin heboh o/ mereka2 yg menyamar. Arah nya adu domba. Tipe kerja spt pola RS,.",dans24109539,"DKI Jakarta, Indonesia",usut tuntas surat pemberitahuan nya skenario rakit bikin heboh o samar arah nya adu domba tipe kerja surat pemberitahuan pola rumah sakit
2019-06-03 05:19:27+00:00,1.135415680881156e+18,"Bagun tidur ada orang yg ngajak debat soal mesjid yg di bangun kang @ridwankamil katanya mirip ILLUMINATI.

Atuh woy, kancut yg lu pake juga bentuknya segitiga bukan illuminati emg?

Trus BH yg gue dan emakÂ² lain pake itu kacamata Dajjal gitu?",ceudewan,Bogor - Karawang,bagun tidur orang ajak debat mesjid bangun kang illuminati atuh oi kancut pakai bentuk segitiga illuminati bh gue emak pakai kacamata dajjal
2020-01-14 15:08:55+00:00,1.2171012920126177e+18,"@milnase @_WWDC19 Ngerakeun orang jawa barat maneh mah janda... Ngurus rumah tangga batur, jabar banjir oge tuh geura demo ka @ridwankamil",Haris21407612,,ngerakeun orang jawa barat janda urus rumah tangga batur jabar banjir geura demo kakak
2022-11-27 08:09:19+00:00,1.5967781781730757e+18,"@ridwankamil Duh udah lah jangan macem maceemm, dah tau LAGI KENA MUSIBAH, bersyukur aja msh ada yg bantu gk usah congkak, mau dr mana pun itu rejeki namanya BANYAKIN BERSYUKUR AJA SIH! heran bantuan nya mau, tapi banyak peraturan. Terima aja, trus  lg alhamdulilah, makasih beres!",Momiyank,,aduh maceemm tau kena musibah syukur bantu congkak rejeki nama syukur sih heran bantu nya atur terima alhamdulillah terima kasih beres
2019-02-28 04:31:34+00:00,1.1009767796808704e+18,@ridwankamil Apa sudah siap broadbandnya kang Emil? Kesulitan tuk masuk industry 4.0 itu infrastruktur jaringan internet yg bebas hambatan. Kalo memang sudah mampu spt negara lain mereka sudah masuk industry 5.0,fredy291264,"Jakarta Capital Region, Indone",broadbandnya kang emil sulit masuk industri infrastruktur jaring internet bebas hambat surat pemberitahuan negara masuk industri
2022-05-12 08:00:46+00:00,1.5246608424778998e+18,"Ridwan Kamil: Pasien Covid-19 Yang Dirawat Di Jawa Barat Tinggal 0,8Â Persen https://t.co/niULi3wDad",sistemberita,,ridwan kamil pasien covid rawat jawa barat tinggal persen
2022-11-27 06:52:44+00:00,1.596758907841839e+18,"@Yokotara131 @ridwankamil Minimal kalau perorangan, takut kalau mau macem2. Kalau ngumpul jadi ormas kan seakan dunia milik mereka",PaulusWijaya007,,minimal orang takut kumpul organisasi masyarakat dunia milik
2022-05-30 20:44:50+00:00,1.531376108574511e+18,"@ridwankamil saya mendoakan semoga ananda cepat diketemukan, mengusulkan saja Bapak minta bagaimana kalau seluruh masjid/mushola di Jabar membaca yasin + surat fatihah 100Ã habis maghrib agar proses pencarian ananda dimudahkan",fkarim67,"Kota Semarang, Jawa Tengah",doa moga ananda cepat ketemu usul masjid musala jabar baca yasin surat fatihah habis maghrib proses cari ananda mudah
2020-04-28 01:18:24+00:00,1.2549430104978063e+18,"#BeritaSonora : 5 kepala daerah di Jawa Barat yakni Wali Kota Depok, Wali Kota Bekasi, Bupati Kabupaten Bekasi, Bupati Kabupaten Bogor, dan Wali Kota Bogor, mengusulkan perpanjangan masa PSBB kepada Gubernur Jawa Barat Ridwan Kamil.
https://t.co/LgSfqDEKT3 
sumber @kompascom",SonoraFM92,"Jakarta Barat, DKI Jakarta",kepala daerah jawa barat wali kota depok wali kota bekas bupati kabupaten bekas bupati kabupaten bogor wali kota bogor usul psbb gubernur jawa barat ridwan kamil sumber
2020-05-02 15:35:31+00:00,1.256608266047484e+18,"@AriJumadi10 @ridwankamil Leres Kang, nah ketika Minggu depan akan diberlakukan PSBB Jabar yang mengatur nya jadi PerGub kah. Kejadian di PerWal kemarin harus jadi evaluasi.",sendykalfi,Bandung,les kang minggu laku psbb jabar atur nya atur gubernur kah perwal kemarin evaluasi
2022-04-18 07:48:34+00:00,1.5159604626758738e+18,"https://t.co/ROe86HBJkP 
# pplhi update 2020
# pplhi update 2016
# pplhi rkri 1 24 # Ridwan Kamil
# presiden RI 1 24 # kang Emil 
# DPD PPLHI kab pesisir barat Krui Lampung",AdmiralZulpakar,,pplhi pplhi pplhi rkri ridwan kamil presiden ri kang emil dewan wakil daerah pplhi kabupaten pesisir barat kru lampung
2022-11-17 01:54:11+00:00,1.5930598958549033e+18,"@ridwankamil Anjrit 300k perbulan, sakola teh lain nuntut elmu deui, nuntut mungutan duit. Barudak sakola teh krna hyang pinter jeung umum batur, eh malah dimanfaatkeun magabut, pak ieu teh sakieu belum uang gedung juga pak. belum lagi uang2 buku lainnya. Klo gk punya suruh fotocopy.ð¬",Lopez13joonie,,anjrit k sakola teh tuntut elmu tuntut mungut duit barudak sakola teh hyang pintar jeung batur eh dimanfaatkeun magabut ih teh sakieu uang gedung uang buku suruh fotocopy
2022-11-18 07:23:36+00:00,1.593505185153704e+18,"@alvinlie21 @djpu151 @kemenhub151 @BudiKaryaS @ridwankamil Buat t4 Expo &amp; Kontes Yg Ada di Indo,Tampung di Stu Semua.Tinggal atur Jadwal",Cryptocah,,t expo amp kontes indonesia tampung situ tinggal atur jadwal
2022-11-19 01:38:53+00:00,1.5937808214751027e+18,@alvinlie21 @PartaiSocmed @djpu151 @kemenhub151 @BudiKaryaS @ridwankamil Tanya sahaja sama mantan gubernur dua periode yg di gadang2 calon wapres toh sebagian besar saham kertajati di miliki pemprof Jabar bukan BUMN angkasapura,Farhan26094445,,sahaja mantan gubernur periode gadang calon wakil presiden saham kertajati milik pemprof jabar badan usaha milik negara angkasapura
2021-05-01 09:39:14+00:00,1.388427787451601e+18,"Gubernur Jawa Barat @ridwankamil menyerahkan bantuan ke masyarakat korban bencana di Kupang Nusa Tenggara Timur, sebagai bentuk kepedulian dan sesama bangsa Indonesia.

#pplhiupdate_2020 #pplhiupdate_2016 #Jabarjuara #RKjabarjuara @jokowi @ridwankamil @bpbd_jabar @bnpbindonesia https://t.co/wJLZkc158J",MuhayatiMumuh,,gubernur jawa barat serah bantu masyarakat korban bencana kupang nusa tenggara timur bentuk peduli bangsa indonesia
2022-10-14 09:59:36+00:00,1.5808608666179543e+18,"Gubernur Jawa Barat Mochamad Ridwan Kamil mengingatkan semua pemangku kepentingan menjaga kondusivitas Jawa Barat dalam Pemilu 2024 yang tahapannya sudah dimulai dari sekarang.

 https://t.co/0uaswzGgTK",Delon_Mask,,gubernur jawa barat mochamad ridwan kamil mang jaga kondusivitas jawa barat pilih tahap
2019-04-09 18:17:28+00:00,1.115680138513924e+18,"@FarhanAD1972 @kopassos @BcopNuri @ridwankamil @tijabar @zarazettirazr @rama_Marshall @tolakfitnah29 Kebetulan rakyat Jawa Tengah baru terkena musibah, musibah menguapnya dana APBD Rp.18 milyar gara-gara apel pencitraan. Mohon pertanggung jawabannya Pak Gubernur Anies Baswedan.",Wirakelana8,,rakyat jawa kena musibah musibah uap dana anggar belanja daerah rupiah milyar gara gara apel citra mohon tanggung gubernur anies baswedan
2022-11-27 04:10:55+00:00,1.59671818583049e+18,"@djdedi77 @13did_ @rosela_setia @yusuf_dumdum @ridwankamil @BNPB_Indonesia @Kepolisian_RI @DivHumas_Polri @PolriBareskrim Kalau untuk donatur yang terjun langsung ke lapangan gimana kak? 
Pas ke lapangan rupanya gak ada barangnya, tapi di dokementasi ada. Saya mantan aktivis udah sering lihat donatur yang turun lapangan untuk ikut bantu jadi relawan.",HWillia78759170,,donatur terjun langsung lapang kak pas lapang rupa barang dokementasi mantan aktivis lihat donatur turun lapang bantu rawan
2022-11-27 07:33:54+00:00,1.596769269173588e+18,@ridwankamil Klo mau ngasih ya kasih saja. Lagian Pake label tenda segala. Klo sudah dikasih itu hak orang mau diapakan terserah mereka lah. Beda dengan ajaran Islam. klo ngasih harus ikhlas jangan ngungkit apalagi pake label sebesar itu. Sangat Menjijikkan.,Zahra_Madinaa,,ya kasih pakai label tenda kasih hak orang serah beda ajar islam ikhlas ngungkit pakai label jijik
2022-12-10 12:50:35+00:00,1.6015600060125962e+18,"Hallo sobat bima tiga ð 
di wilayah Kota Bandung dan sekitarnya,ijin menginformasikan ada pemeliharaan jalan yaitu pekerjaan Sapu lobang hotmix ruas jalan Ahmad Yani Sta.0+500 Ka.
Jl.Laswi Km.2+730 Ki.
Jl.Pelajar pejuang 45 Km.4+130 Ka.
@bimautamajabar
@ridwankamil
#dbmprjuara https://t.co/cHuCj6jyHn",bimatigabdg,,halo sobat bima wilayah kota bandung izin informasi pelihara jalan kerja sapu lobang hotmix ruas jalan ahmad yani stasiun kakak jalan laswi km ki jalan ajar juang km kakak
2022-12-08 06:55:00+00:00,1.6007457431233004e+18,"Nama tokoh kedua yang juga dianggap cocok mendampingi Prabowo menurut publik yaitu Gubernur Jawa Barat Ridwan Kamil

@prabowo @Gerindra
Kerja Untuk Bangsa
Indonesia Terus Maju
Lebih Baik Prabowo https://t.co/JRWRp4cYR4",SoniaDwi20,,nama tokoh anggap cocok damping prabowo publik gubernur jawa barat ridwan kamil kerja bangsa indonesia maju prabowo
2020-06-14 09:29:10+00:00,1.2720987483115643e+18,"Perlu kompas dalam berpolitik, salah satunya adalah 'Politik akal sehat' kadang harus lawan arus, tapi batin tenang. (Ridwan Kamil, Gubernur Jawa Barat). https://t.co/G7R1nSYg1P",PM11razik,"Jakarta Pusat, DKI Jakarta",kompas politik salah politik akal sehat kadang lawan arus batin tenang ridwan kamil gubernur jawa barat
2022-11-29 07:43:21+00:00,1.597496421191934e+18,"@jokowi @mohmahfudmd @ListyoSigitP @ridwankamil
@DivHumas_Polri @propampolri
@CCICPolri @PemprovJabar @humaspoldajbr @PolresCianjur 
Apakah hal seperti akan terus dibiarkan,
Apakah menunggu Indonesia jadi chaos lalu hancur
Dimana tanggunjawabmu sbg pejabat negara https://t.co/vWKjbxxRug",widarto63285827,,biar tunggu indonesia chaos hancur tanggunjawabmu jabat negara
2022-11-30 07:43:45+00:00,1.5978589106938962e+18,"@iinleztarie Bener kasih sayang sesama manusia itu mengikat , jika yang lain sedang tertimpa bencana sudah semestinya sesama manusia ikut mersakan dukanya dan membantunya #bersamacianjur #ridwankamil",baiquelah,,kasih sayang manusia ikat timpa bencana mesti manusia mersakan duka bantu
2018-06-24 00:06:11+00:00,1.010675415914967e+18,"Video kampanye dukung ASYIK masuk ke grup WA emak2 pengajian RT milik isteri saya. Isteri saya balas, saya pilih Ridwan Kamil say. Emak2 jangan diam, kalau ada kampanye muncul di WA anda dan anda tidak setuju, jangan diam saja, jawab.",RustamIbrahim,Jakarta,video kampanye dukung asyik masuk grup wa emak aji milik isteri isteri balas pilih ridwan kamil sayang emak diam kampanye muncul wa tuju diam
2018-02-23 14:06:27+00:00,9.670379461246444e+17,"@AnggaNug10 @Hadiraja19 @AngkogG @ridwankamil #RKanakAsuhJokowi #JokowiBapakAsuhRK Bapak jeng Anak Silih Asah, Silih Asih, Silih Asuh.",irinbolin,,jeng anak silih asah silih asih silih asuh
2020-12-24 15:58:32+00:00,1.3421375937485414e+18,Ridwan Kamil memastikan ibadah misa Natal di Jawa Barat terpantau aman dan lancar. https://t.co/TsmZU7AGpE,kumparan,,ridwan kamil ibadah misa natal jawa barat pantau aman lancar
2019-06-12 14:10:40+00:00,1.1388108556911288e+18,"KONSPIRASI MASJID DENGAN SIMBOL ILLUMINATI

Beberapa waktu lalu, Masjid Al SafarÂ  rancangan Gubernur Jawa Barat, Ridwan Kamil, yang berlokasi diÂ rest area Tol Cipularang, sempat dituduh lekat dengan simbol illuminati dan hal ini menjadi tranding di media sosial termasuk twitter",hanif_marsudi,,konspirasi masjid simbol illuminati masjid al safar rancang gubernur jawa barat ridwan kamil lokasi rest area tol cipularang tuduh lekat simbol illuminati tren media sosial masuk twitter
